application_id: 6	name: MCS_distance_10_frames_10_numberofspots_1000_sigmamean_10.0_sigmastd_3.33333333333_sample-heterogeneity_2.0_0.txt	filepath: /Volumes/sniekamp/TIRF-Data/20170123_Nanoruler/20170123_40nm_20x20beads_1	nr_pixels_x: 512	nr_pixels_y: 512	pixel_size: 159.0	nr_spots: 1046	box_size: 12	nr_channels: 2	nr_frames: 10	nr_slices: 1	nr_pos: 400	location_units: NM	intensity_units: PHOTONS	fit_mode: 1	is_track: false	has_Z: false
molecule	frame	slice	channel	pos	x_position	y_position	x	y	intensity	background	width	a	theta	sigma	intensity_aperture	background_aperture	intensity_ratio	m_sigma	integral_aperture_sigma
18198	9	1	2	198	1	1	12507.2555835	12511.234352	1	1	1	1	1	12.121874151	1	1	1	12.121874151	12.121874151
18199	9	1	2	199	1	1	12506.4858098	12509.890968	1	1	1	1	1	9.34046005819	1	1	1	9.34046005819	9.34046005819
18200	9	1	2	200	1	1	12515.5432192	12495.8326105	1	1	1	1	1	7.91503716377	1	1	1	7.91503716377	7.91503716377
18201	9	1	2	201	1	1	12498.0469137	12504.7163613	1	1	1	1	1	10.9252555492	1	1	1	10.9252555492	10.9252555492
18202	9	1	2	202	1	1	12515.0177373	12506.316849	1	1	1	1	1	9.25908378326	1	1	1	9.25908378326	9.25908378326
18203	9	1	2	203	1	1	12504.1809294	12487.0698724	1	1	1	1	1	11.6105703181	1	1	1	11.6105703181	11.6105703181
18204	9	1	2	204	1	1	12509.3751795	12482.2577556	1	1	1	1	1	13.1039176814	1	1	1	13.1039176814	13.1039176814
18205	9	1	2	205	1	1	12504.8900131	12488.6051311	1	1	1	1	1	10.8498261426	1	1	1	10.8498261426	10.8498261426
18206	9	1	2	206	1	1	12512.7889945	12471.185285	1	1	1	1	1	13.5891514705	1	1	1	13.5891514705	13.5891514705
18207	9	1	2	207	1	1	12496.0507257	12503.6358868	1	1	1	1	1	6.02910480784	1	1	1	6.02910480784	6.02910480784
18208	9	1	2	208	1	1	12500.9591917	12488.954226	1	1	1	1	1	11.3504878365	1	1	1	11.3504878365	11.3504878365
18209	9	1	2	209	1	1	12508.1273372	12488.0151525	1	1	1	1	1	7.4161312481	1	1	1	7.4161312481	7.4161312481
18210	9	1	2	210	1	1	12514.7797271	12495.9847878	1	1	1	1	1	17.1101620192	1	1	1	17.1101620192	17.1101620192
18211	9	1	2	211	1	1	12509.8434533	12508.9220372	1	1	1	1	1	13.5570011532	1	1	1	13.5570011532	13.5570011532
18212	9	1	2	212	1	1	12513.866342	12492.0484925	1	1	1	1	1	12.2599252733	1	1	1	12.2599252733	12.2599252733
18213	9	1	2	213	1	1	12498.0864212	12494.5680053	1	1	1	1	1	10.0151770494	1	1	1	10.0151770494	10.0151770494
18214	9	1	2	214	1	1	12506.1400899	12510.227157	1	1	1	1	1	7.86495768369	1	1	1	7.86495768369	7.86495768369
18215	9	1	2	215	1	1	12502.1995282	12516.9483631	1	1	1	1	1	15.4067264467	1	1	1	15.4067264467	15.4067264467
18216	9	1	2	216	1	1	12508.6948398	12484.1824106	1	1	1	1	1	11.4219824058	1	1	1	11.4219824058	11.4219824058
18217	9	1	2	217	1	1	12517.1687605	12509.4358212	1	1	1	1	1	12.1453988291	1	1	1	12.1453988291	12.1453988291
18218	9	1	2	218	1	1	12504.7034512	12490.8422234	1	1	1	1	1	10.0899787433	1	1	1	10.0899787433	10.0899787433
18219	9	1	2	219	1	1	12511.1660758	12465.3628372	1	1	1	1	1	15.5866390159	1	1	1	15.5866390159	15.5866390159
18220	9	1	2	220	1	1	12514.7431206	12530.8549853	1	1	1	1	1	12.3745336272	1	1	1	12.3745336272	12.3745336272
18221	9	1	2	221	1	1	12499.2574929	12504.3708775	1	1	1	1	1	18.4993026779	1	1	1	18.4993026779	18.4993026779
18222	9	1	2	222	1	1	12513.6817996	12519.4201892	1	1	1	1	1	10.1033091588	1	1	1	10.1033091588	10.1033091588
18223	9	1	2	223	1	1	12514.3473752	12497.0973602	1	1	1	1	1	7.94395685912	1	1	1	7.94395685912	7.94395685912
18224	9	1	2	224	1	1	12503.5439658	12492.0974788	1	1	1	1	1	15.8944697938	1	1	1	15.8944697938	15.8944697938
18225	9	1	2	225	1	1	12511.5218112	12497.1082067	1	1	1	1	1	8.16888637784	1	1	1	8.16888637784	8.16888637784
18226	9	1	2	226	1	1	12500.6798521	12495.5576816	1	1	1	1	1	10.2893299219	1	1	1	10.2893299219	10.2893299219
18227	9	1	2	227	1	1	12508.2413026	12502.9366435	1	1	1	1	1	4.92352575264	1	1	1	4.92352575264	4.92352575264
18228	9	1	2	228	1	1	12504.0449602	12531.2051798	1	1	1	1	1	15.7175389953	1	1	1	15.7175389953	15.7175389953
18229	9	1	2	229	1	1	12543.8154985	12512.9954332	1	1	1	1	1	16.4053178181	1	1	1	16.4053178181	16.4053178181
18230	9	1	2	230	1	1	12505.1964459	12492.9543601	1	1	1	1	1	9.55927712115	1	1	1	9.55927712115	9.55927712115
18231	9	1	2	231	1	1	12525.7724185	12500.6661461	1	1	1	1	1	12.3303397767	1	1	1	12.3303397767	12.3303397767
18232	9	1	2	232	1	1	12518.8050637	12496.9180595	1	1	1	1	1	9.60165876377	1	1	1	9.60165876377	9.60165876377
18233	9	1	2	233	1	1	12496.4430117	12507.1199898	1	1	1	1	1	12.9792742884	1	1	1	12.9792742884	12.9792742884
18234	9	1	2	234	1	1	12499.7916649	12497.0918224	1	1	1	1	1	7.90755634861	1	1	1	7.90755634861	7.90755634861
18235	9	1	2	235	1	1	12509.3706754	12499.4473626	1	1	1	1	1	5.52561253239	1	1	1	5.52561253239	5.52561253239
18236	9	1	2	236	1	1	12526.6908649	12508.3752608	1	1	1	1	1	11.4474852781	1	1	1	11.4474852781	11.4474852781
18237	9	1	2	237	1	1	12532.7011863	12495.1090996	1	1	1	1	1	8.67509576098	1	1	1	8.67509576098	8.67509576098
18238	9	1	2	238	1	1	12519.0871522	12497.8460015	1	1	1	1	1	5.79857457877	1	1	1	5.79857457877	5.79857457877
18239	9	1	2	239	1	1	12515.8944414	12498.2706021	1	1	1	1	1	5.27615580949	1	1	1	5.27615580949	5.27615580949
18240	9	1	2	240	1	1	12522.5486355	12496.3076614	1	1	1	1	1	19.1367408547	1	1	1	19.1367408547	19.1367408547
18241	9	1	2	241	1	1	12521.4934663	12501.6729487	1	1	1	1	1	9.02155383585	1	1	1	9.02155383585	9.02155383585
18242	9	1	2	242	1	1	12500.7414164	12516.5663135	1	1	1	1	1	8.49501264277	1	1	1	8.49501264277	8.49501264277
18243	9	1	2	243	1	1	12511.7339335	12504.8471586	1	1	1	1	1	15.1082845269	1	1	1	15.1082845269	15.1082845269
18244	9	1	2	244	1	1	12505.627585	12467.100868	1	1	1	1	1	11.285977308	1	1	1	11.285977308	11.285977308
18245	9	1	2	245	1	1	12509.9043525	12487.3935029	1	1	1	1	1	14.1517586698	1	1	1	14.1517586698	14.1517586698
18246	9	1	2	246	1	1	12503.5195446	12492.1361357	1	1	1	1	1	8.24384086985	1	1	1	8.24384086985	8.24384086985
18247	9	1	2	247	1	1	12511.3686955	12507.2391327	1	1	1	1	1	8.62567739769	1	1	1	8.62567739769	8.62567739769
18248	9	1	2	248	1	1	12516.6448853	12502.3440922	1	1	1	1	1	7.33588724957	1	1	1	7.33588724957	7.33588724957
18249	9	1	2	249	1	1	12506.1843195	12493.8924131	1	1	1	1	1	10.5480230561	1	1	1	10.5480230561	10.5480230561
18250	9	1	2	250	1	1	12505.3076895	12493.5404143	1	1	1	1	1	9.52523263709	1	1	1	9.52523263709	9.52523263709
18251	9	1	2	251	1	1	12511.5172469	12511.6975703	1	1	1	1	1	14.4498578009	1	1	1	14.4498578009	14.4498578009
18252	9	1	2	252	1	1	12524.993952	12510.4925984	1	1	1	1	1	14.6424821241	1	1	1	14.6424821241	14.6424821241
18253	9	1	2	253	1	1	12528.1761893	12488.7045081	1	1	1	1	1	11.3220855821	1	1	1	11.3220855821	11.3220855821
18254	9	1	2	254	1	1	12504.058142	12488.6720874	1	1	1	1	1	7.47569799564	1	1	1	7.47569799564	7.47569799564
18255	9	1	2	255	1	1	12502.9953359	12495.717276	1	1	1	1	1	8.0635166029	1	1	1	8.0635166029	8.0635166029
18256	9	1	2	256	1	1	12494.0161676	12499.0350327	1	1	1	1	1	9.6575291104	1	1	1	9.6575291104	9.6575291104
18257	9	1	2	257	1	1	12522.6700945	12502.7027951	1	1	1	1	1	9.20198614109	1	1	1	9.20198614109	9.20198614109
18258	9	1	2	258	1	1	12504.6049416	12505.1939356	1	1	1	1	1	11.9264691623	1	1	1	11.9264691623	11.9264691623
18259	9	1	2	259	1	1	12509.1607637	12500.3806189	1	1	1	1	1	5.40709919085	1	1	1	5.40709919085	5.40709919085
18260	9	1	2	260	1	1	12518.8757587	12494.0992435	1	1	1	1	1	5.06037598624	1	1	1	5.06037598624	5.06037598624
18261	9	1	2	261	1	1	12512.789316	12501.1757007	1	1	1	1	1	9.49524586158	1	1	1	9.49524586158	9.49524586158
18262	9	1	2	262	1	1	12506.8989247	12510.9005741	1	1	1	1	1	10.0299927096	1	1	1	10.0299927096	10.0299927096
18263	9	1	2	263	1	1	12515.4235379	12500.4590602	1	1	1	1	1	10.5616626974	1	1	1	10.5616626974	10.5616626974
18264	9	1	2	264	1	1	12535.8224122	12508.6787008	1	1	1	1	1	13.5468586725	1	1	1	13.5468586725	13.5468586725
18265	9	1	2	265	1	1	12506.5241035	12511.9705897	1	1	1	1	1	20.3274965995	1	1	1	20.3274965995	20.3274965995
18266	9	1	2	266	1	1	12496.7855741	12517.6104544	1	1	1	1	1	8.22424845049	1	1	1	8.22424845049	8.22424845049
18267	9	1	2	267	1	1	12512.3767185	12506.2415771	1	1	1	1	1	9.22755694781	1	1	1	9.22755694781	9.22755694781
18268	9	1	2	268	1	1	12507.2492527	12492.8079052	1	1	1	1	1	11.8608417573	1	1	1	11.8608417573	11.8608417573
18269	9	1	2	269	1	1	12516.1196483	12506.6347514	1	1	1	1	1	6.16456878907	1	1	1	6.16456878907	6.16456878907
18270	9	1	2	270	1	1	12513.4306129	12486.3829602	1	1	1	1	1	7.34393232435	1	1	1	7.34393232435	7.34393232435
18271	9	1	2	271	1	1	12515.7042268	12498.0020198	1	1	1	1	1	6.6558827981	1	1	1	6.6558827981	6.6558827981
18272	9	1	2	272	1	1	12505.1293243	12501.9027537	1	1	1	1	1	6.36116064126	1	1	1	6.36116064126	6.36116064126
18273	9	1	2	273	1	1	12513.9959003	12501.5552485	1	1	1	1	1	3.98457399499	1	1	1	3.98457399499	3.98457399499
18274	9	1	2	274	1	1	12511.9686156	12498.5582783	1	1	1	1	1	6.01607987187	1	1	1	6.01607987187	6.01607987187
18275	9	1	2	275	1	1	12507.2274063	12509.4246338	1	1	1	1	1	12.9823277437	1	1	1	12.9823277437	12.9823277437
18276	9	1	2	276	1	1	12512.4356658	12497.5345078	1	1	1	1	1	9.47402742543	1	1	1	9.47402742543	9.47402742543
18277	9	1	2	277	1	1	12506.1470691	12493.2303722	1	1	1	1	1	5.41331194203	1	1	1	5.41331194203	5.41331194203
18278	9	1	2	278	1	1	12519.6571263	12504.5234391	1	1	1	1	1	9.32350269287	1	1	1	9.32350269287	9.32350269287
18279	9	1	2	279	1	1	12504.3421699	12492.1623874	1	1	1	1	1	10.4749120789	1	1	1	10.4749120789	10.4749120789
18280	9	1	2	280	1	1	12508.6055297	12494.0321955	1	1	1	1	1	9.52665908488	1	1	1	9.52665908488	9.52665908488
18281	9	1	2	281	1	1	12487.3821159	12499.2539194	1	1	1	1	1	10.6936131468	1	1	1	10.6936131468	10.6936131468
18282	9	1	2	282	1	1	12521.6698688	12478.3472661	1	1	1	1	1	14.6313850851	1	1	1	14.6313850851	14.6313850851
18283	9	1	2	283	1	1	12509.2249139	12497.764997	1	1	1	1	1	7.41995754773	1	1	1	7.41995754773	7.41995754773
18284	9	1	2	284	1	1	12520.6026728	12511.4491592	1	1	1	1	1	14.4037293199	1	1	1	14.4037293199	14.4037293199
18285	9	1	2	285	1	1	12523.930049	12492.4993361	1	1	1	1	1	9.56772362333	1	1	1	9.56772362333	9.56772362333
18286	9	1	2	286	1	1	12495.1279039	12487.884932	1	1	1	1	1	12.4277727153	1	1	1	12.4277727153	12.4277727153
18287	9	1	2	287	1	1	12520.8148126	12505.2771322	1	1	1	1	1	7.96522697774	1	1	1	7.96522697774	7.96522697774
18288	9	1	2	288	1	1	12514.676881	12504.3691356	1	1	1	1	1	8.55963680194	1	1	1	8.55963680194	8.55963680194
18289	9	1	2	289	1	1	12504.3785629	12492.6126352	1	1	1	1	1	8.48513352823	1	1	1	8.48513352823	8.48513352823
18290	9	1	2	290	1	1	12529.375193	12494.7268682	1	1	1	1	1	14.9048306501	1	1	1	14.9048306501	14.9048306501
18291	9	1	2	291	1	1	12507.829594	12499.4326582	1	1	1	1	1	7.9440749905	1	1	1	7.9440749905	7.9440749905
18292	9	1	2	292	1	1	12503.1479152	12501.1819589	1	1	1	1	1	9.90061135062	1	1	1	9.90061135062	9.90061135062
18293	9	1	2	293	1	1	12502.8113526	12496.994529	1	1	1	1	1	4.98613788521	1	1	1	4.98613788521	4.98613788521
18294	9	1	2	294	1	1	12512.4836393	12482.8306272	1	1	1	1	1	8.14637663208	1	1	1	8.14637663208	8.14637663208
18295	9	1	2	295	1	1	12511.62757	12496.6458855	1	1	1	1	1	16.7436775144	1	1	1	16.7436775144	16.7436775144
18296	9	1	2	296	1	1	12509.6729357	12482.461071	1	1	1	1	1	12.3054725843	1	1	1	12.3054725843	12.3054725843
18297	9	1	2	297	1	1	12503.3820885	12505.6391434	1	1	1	1	1	7.70473961218	1	1	1	7.70473961218	7.70473961218
18298	9	1	2	298	1	1	12499.4477101	12477.3898811	1	1	1	1	1	13.4583400636	1	1	1	13.4583400636	13.4583400636
18299	9	1	2	299	1	1	12518.595932	12501.2219473	1	1	1	1	1	10.6718774136	1	1	1	10.6718774136	10.6718774136
18300	9	1	2	300	1	1	12542.4195731	12509.8092189	1	1	1	1	1	20.3872120867	1	1	1	20.3872120867	20.3872120867
18301	9	1	2	301	1	1	12491.1985359	12501.0881806	1	1	1	1	1	9.49600799484	1	1	1	9.49600799484	9.49600799484
18302	9	1	2	302	1	1	12505.5719208	12501.7404439	1	1	1	1	1	4.00644855472	1	1	1	4.00644855472	4.00644855472
18303	9	1	2	303	1	1	12491.7361539	12479.0671588	1	1	1	1	1	13.6300872838	1	1	1	13.6300872838	13.6300872838
18304	9	1	2	304	1	1	12514.5597708	12506.3533071	1	1	1	1	1	6.83440438465	1	1	1	6.83440438465	6.83440438465
18305	9	1	2	305	1	1	12557.5622175	12488.8905829	1	1	1	1	1	16.4393477066	1	1	1	16.4393477066	16.4393477066
18306	9	1	2	306	1	1	12522.4957423	12501.555837	1	1	1	1	1	13.8323125551	1	1	1	13.8323125551	13.8323125551
18307	9	1	2	307	1	1	12487.0270428	12489.4209454	1	1	1	1	1	12.6825201315	1	1	1	12.6825201315	12.6825201315
18308	9	1	2	308	1	1	12496.5206236	12476.3439039	1	1	1	1	1	9.97357496276	1	1	1	9.97357496276	9.97357496276
18309	9	1	2	309	1	1	12510.2455236	12502.7956613	1	1	1	1	1	7.73500094316	1	1	1	7.73500094316	7.73500094316
18310	9	1	2	310	1	1	12506.7464378	12498.4712818	1	1	1	1	1	10.3955260823	1	1	1	10.3955260823	10.3955260823
18311	9	1	2	311	1	1	12506.5968255	12506.5192365	1	1	1	1	1	7.07893388069	1	1	1	7.07893388069	7.07893388069
18312	9	1	2	312	1	1	12505.0357469	12506.0771199	1	1	1	1	1	7.59036213939	1	1	1	7.59036213939	7.59036213939
18313	9	1	2	313	1	1	12514.7905605	12495.2066679	1	1	1	1	1	8.18306515692	1	1	1	8.18306515692	8.18306515692
18314	9	1	2	314	1	1	12523.2756306	12482.1780327	1	1	1	1	1	10.078952915	1	1	1	10.078952915	10.078952915
18315	9	1	2	315	1	1	12526.0040767	12505.5538407	1	1	1	1	1	10.6631418529	1	1	1	10.6631418529	10.6631418529
18316	9	1	2	316	1	1	12523.9635214	12513.7868552	1	1	1	1	1	12.8901722907	1	1	1	12.8901722907	12.8901722907
18317	9	1	2	317	1	1	12508.3838971	12498.4717247	1	1	1	1	1	10.14390063	1	1	1	10.14390063	10.14390063
18318	9	1	2	318	1	1	12511.7449777	12506.6409885	1	1	1	1	1	6.17384038889	1	1	1	6.17384038889	6.17384038889
18319	9	1	2	319	1	1	12509.9825676	12493.1586589	1	1	1	1	1	8.3864818667	1	1	1	8.3864818667	8.3864818667
18320	9	1	2	320	1	1	12526.6025036	12511.1871029	1	1	1	1	1	6.85212082782	1	1	1	6.85212082782	6.85212082782
18321	9	1	2	321	1	1	12499.6073207	12507.5272184	1	1	1	1	1	21.3042543848	1	1	1	21.3042543848	21.3042543848
18322	9	1	2	322	1	1	12501.0855675	12502.6516767	1	1	1	1	1	6.44392023859	1	1	1	6.44392023859	6.44392023859
18323	9	1	2	323	1	1	12510.0169788	12504.7604643	1	1	1	1	1	3.82866589942	1	1	1	3.82866589942	3.82866589942
18324	9	1	2	324	1	1	12493.1545955	12498.4014682	1	1	1	1	1	15.8848077215	1	1	1	15.8848077215	15.8848077215
18325	9	1	2	325	1	1	12502.8842767	12483.5332003	1	1	1	1	1	7.59905895447	1	1	1	7.59905895447	7.59905895447
18326	9	1	2	326	1	1	12501.0728107	12514.3004524	1	1	1	1	1	12.5353450084	1	1	1	12.5353450084	12.5353450084
18327	9	1	2	327	1	1	12507.7985684	12493.1887903	1	1	1	1	1	8.56106544518	1	1	1	8.56106544518	8.56106544518
18328	9	1	2	328	1	1	12523.2812951	12488.17199	1	1	1	1	1	9.13256575135	1	1	1	9.13256575135	9.13256575135
18329	9	1	2	329	1	1	12512.3478711	12483.0815405	1	1	1	1	1	9.15083543065	1	1	1	9.15083543065	9.15083543065
18330	9	1	2	330	1	1	12505.4473191	12497.8850665	1	1	1	1	1	10.2130419114	1	1	1	10.2130419114	10.2130419114
18331	9	1	2	331	1	1	12505.2551579	12494.3092104	1	1	1	1	1	6.43706873112	1	1	1	6.43706873112	6.43706873112
18332	9	1	2	332	1	1	12499.2907616	12511.4612867	1	1	1	1	1	12.5288298499	1	1	1	12.5288298499	12.5288298499
18333	9	1	2	333	1	1	12501.9815001	12497.6639794	1	1	1	1	1	9.56582883767	1	1	1	9.56582883767	9.56582883767
18334	9	1	2	334	1	1	12499.3626435	12503.5794246	1	1	1	1	1	16.63193581	1	1	1	16.63193581	16.63193581
18335	9	1	2	335	1	1	12529.8324323	12491.8436126	1	1	1	1	1	17.7452679023	1	1	1	17.7452679023	17.7452679023
18336	9	1	2	336	1	1	12526.6514475	12477.5421879	1	1	1	1	1	14.6159682517	1	1	1	14.6159682517	14.6159682517
18337	9	1	2	337	1	1	12507.2316977	12502.7782285	1	1	1	1	1	5.57920005669	1	1	1	5.57920005669	5.57920005669
18338	9	1	2	338	1	1	12498.7878514	12516.9840826	1	1	1	1	1	12.3377388264	1	1	1	12.3377388264	12.3377388264
18339	9	1	2	339	1	1	12503.2202028	12506.477175	1	1	1	1	1	14.8038705338	1	1	1	14.8038705338	14.8038705338
18340	9	1	2	340	1	1	12524.9532299	12494.2867798	1	1	1	1	1	11.0876628275	1	1	1	11.0876628275	11.0876628275
18341	9	1	2	341	1	1	12509.7208381	12504.6249779	1	1	1	1	1	7.43294595968	1	1	1	7.43294595968	7.43294595968
18342	9	1	2	342	1	1	12514.6818812	12506.1633989	1	1	1	1	1	5.48902924016	1	1	1	5.48902924016	5.48902924016
18343	9	1	2	343	1	1	12529.1796203	12498.8264566	1	1	1	1	1	13.6425183519	1	1	1	13.6425183519	13.6425183519
18344	9	1	2	344	1	1	12530.3130664	12492.8297099	1	1	1	1	1	12.6411443481	1	1	1	12.6411443481	12.6411443481
18345	9	1	2	345	1	1	12498.1984016	12503.4281042	1	1	1	1	1	11.0297884712	1	1	1	11.0297884712	11.0297884712
18346	9	1	2	346	1	1	12535.8140922	12473.5831217	1	1	1	1	1	17.2214173233	1	1	1	17.2214173233	17.2214173233
18347	9	1	2	347	1	1	12496.5212941	12485.9108214	1	1	1	1	1	9.36331207571	1	1	1	9.36331207571	9.36331207571
18348	9	1	2	348	1	1	12500.5693123	12502.2921561	1	1	1	1	1	14.8432444524	1	1	1	14.8432444524	14.8432444524
18349	9	1	2	349	1	1	12509.9702666	12481.7953101	1	1	1	1	1	10.9347547425	1	1	1	10.9347547425	10.9347547425
18350	9	1	2	350	1	1	12514.2460001	12497.7238952	1	1	1	1	1	8.82694190371	1	1	1	8.82694190371	8.82694190371
18351	9	1	2	351	1	1	12504.2977918	12499.8702935	1	1	1	1	1	7.69538318957	1	1	1	7.69538318957	7.69538318957
18352	9	1	2	352	1	1	12489.8019904	12479.5917195	1	1	1	1	1	11.6732817213	1	1	1	11.6732817213	11.6732817213
18353	9	1	2	353	1	1	12512.822342	12478.7765436	1	1	1	1	1	10.4343414985	1	1	1	10.4343414985	10.4343414985
18354	9	1	2	354	1	1	12519.4060355	12487.8236392	1	1	1	1	1	8.24904436083	1	1	1	8.24904436083	8.24904436083
18355	9	1	2	355	1	1	12486.6544581	12509.216149	1	1	1	1	1	16.3605469306	1	1	1	16.3605469306	16.3605469306
18356	9	1	2	356	1	1	12496.6706691	12505.2464335	1	1	1	1	1	11.6977611652	1	1	1	11.6977611652	11.6977611652
18357	9	1	2	357	1	1	12522.6142613	12501.6858336	1	1	1	1	1	11.7915151043	1	1	1	11.7915151043	11.7915151043
18358	9	1	2	358	1	1	12504.7286966	12489.0161555	1	1	1	1	1	10.2880735613	1	1	1	10.2880735613	10.2880735613
18359	9	1	2	359	1	1	12508.9852669	12509.2612721	1	1	1	1	1	8.29405753832	1	1	1	8.29405753832	8.29405753832
18360	9	1	2	360	1	1	12510.5522535	12495.6237558	1	1	1	1	1	8.8927659228	1	1	1	8.8927659228	8.8927659228
18361	9	1	2	361	1	1	12503.3908191	12500.7109432	1	1	1	1	1	5.76153969292	1	1	1	5.76153969292	5.76153969292
18362	9	1	2	362	1	1	12513.1626011	12493.8045725	1	1	1	1	1	10.4896122525	1	1	1	10.4896122525	10.4896122525
18363	9	1	2	363	1	1	12529.5973101	12499.6079591	1	1	1	1	1	11.0251423729	1	1	1	11.0251423729	11.0251423729
18364	9	1	2	364	1	1	12502.7426973	12481.5166813	1	1	1	1	1	11.3614258473	1	1	1	11.3614258473	11.3614258473
18365	9	1	2	365	1	1	12495.2314282	12511.834305	1	1	1	1	1	8.39519129548	1	1	1	8.39519129548	8.39519129548
18366	9	1	2	366	1	1	12502.6268172	12500.1198633	1	1	1	1	1	7.49772073096	1	1	1	7.49772073096	7.49772073096
18367	9	1	2	367	1	1	12507.8449611	12524.3062151	1	1	1	1	1	8.97623162177	1	1	1	8.97623162177	8.97623162177
18368	9	1	2	368	1	1	12537.0059023	12504.3226576	1	1	1	1	1	10.7021926621	1	1	1	10.7021926621	10.7021926621
18369	9	1	2	369	1	1	12507.4158365	12491.2131725	1	1	1	1	1	11.2496818434	1	1	1	11.2496818434	11.2496818434
18370	9	1	2	370	1	1	12505.1401721	12506.533372	1	1	1	1	1	5.32437021466	1	1	1	5.32437021466	5.32437021466
18371	9	1	2	371	1	1	12522.842651	12494.4537929	1	1	1	1	1	9.35304970328	1	1	1	9.35304970328	9.35304970328
18372	9	1	2	372	1	1	12522.3810954	12503.7650147	1	1	1	1	1	6.74185959048	1	1	1	6.74185959048	6.74185959048
18373	9	1	2	373	1	1	12533.9001353	12505.4654632	1	1	1	1	1	15.0807186733	1	1	1	15.0807186733	15.0807186733
18374	9	1	2	374	1	1	12508.0976976	12492.3287931	1	1	1	1	1	5.25745168095	1	1	1	5.25745168095	5.25745168095
18375	9	1	2	375	1	1	12510.2073159	12479.8374017	1	1	1	1	1	11.8646977833	1	1	1	11.8646977833	11.8646977833
18376	9	1	2	376	1	1	12528.6259182	12509.3206537	1	1	1	1	1	9.99073329648	1	1	1	9.99073329648	9.99073329648
18377	9	1	2	377	1	1	12510.6718942	12512.219302	1	1	1	1	1	20.4797956998	1	1	1	20.4797956998	20.4797956998
18378	9	1	2	378	1	1	12528.9564435	12485.6847358	1	1	1	1	1	18.9026635566	1	1	1	18.9026635566	18.9026635566
18379	9	1	2	379	1	1	12520.7001862	12494.6629486	1	1	1	1	1	9.56403839533	1	1	1	9.56403839533	9.56403839533
18380	9	1	2	380	1	1	12515.1810007	12502.4784185	1	1	1	1	1	6.89435915456	1	1	1	6.89435915456	6.89435915456
18381	9	1	2	381	1	1	12510.6451403	12503.2210351	1	1	1	1	1	6.77844383287	1	1	1	6.77844383287	6.77844383287
18382	9	1	2	382	1	1	12483.8340936	12476.9895586	1	1	1	1	1	21.6030105846	1	1	1	21.6030105846	21.6030105846
18383	9	1	2	383	1	1	12516.2004812	12490.7817772	1	1	1	1	1	9.13227076568	1	1	1	9.13227076568	9.13227076568
18384	9	1	2	384	1	1	12522.3054269	12499.8275203	1	1	1	1	1	8.20505384204	1	1	1	8.20505384204	8.20505384204
18385	9	1	2	385	1	1	12511.8783945	12484.612556	1	1	1	1	1	9.66551576046	1	1	1	9.66551576046	9.66551576046
18386	9	1	2	386	1	1	12495.0353751	12505.2842735	1	1	1	1	1	9.75529849015	1	1	1	9.75529849015	9.75529849015
18387	9	1	2	387	1	1	12506.6161705	12496.308087	1	1	1	1	1	7.97100648563	1	1	1	7.97100648563	7.97100648563
18388	9	1	2	388	1	1	12514.8077284	12488.3580393	1	1	1	1	1	9.30570157479	1	1	1	9.30570157479	9.30570157479
18389	9	1	2	389	1	1	12500.9506614	12501.4338467	1	1	1	1	1	8.52262542163	1	1	1	8.52262542163	8.52262542163
18390	9	1	2	390	1	1	12511.1515136	12526.7088777	1	1	1	1	1	11.0013553001	1	1	1	11.0013553001	11.0013553001
18391	9	1	2	391	1	1	12502.7464037	12498.0231402	1	1	1	1	1	6.22119711499	1	1	1	6.22119711499	6.22119711499
18392	9	1	2	392	1	1	12516.2457819	12525.8341118	1	1	1	1	1	10.543487372	1	1	1	10.543487372	10.543487372
18393	9	1	2	393	1	1	12503.3804073	12479.7084472	1	1	1	1	1	8.33945981752	1	1	1	8.33945981752	8.33945981752
18394	9	1	2	394	1	1	12506.0257379	12506.2769812	1	1	1	1	1	7.65269838778	1	1	1	7.65269838778	7.65269838778
18395	9	1	2	395	1	1	12487.5225959	12485.7356211	1	1	1	1	1	8.24960611327	1	1	1	8.24960611327	8.24960611327
18396	9	1	2	396	1	1	12493.657852	12491.6378024	1	1	1	1	1	16.1543263249	1	1	1	16.1543263249	16.1543263249
18397	9	1	2	397	1	1	12546.7319023	12508.7798755	1	1	1	1	1	11.9516025015	1	1	1	11.9516025015	11.9516025015
18398	9	1	2	398	1	1	12503.9209884	12499.1127355	1	1	1	1	1	8.08362961109	1	1	1	8.08362961109	8.08362961109
18399	9	1	2	399	1	1	12491.8426314	12493.0215501	1	1	1	1	1	13.3807047804	1	1	1	13.3807047804	13.3807047804
18400	9	1	2	400	1	1	12510.4274229	12499.5978181	1	1	1	1	1	9.44151700387	1	1	1	9.44151700387	9.44151700387
18401	9	1	2	401	1	1	12518.8695704	12505.1044639	1	1	1	1	1	8.76319533972	1	1	1	8.76319533972	8.76319533972
18402	9	1	2	402	1	1	12536.6199763	12494.7842537	1	1	1	1	1	12.2858071906	1	1	1	12.2858071906	12.2858071906
18403	9	1	2	403	1	1	12514.1740621	12504.5596576	1	1	1	1	1	10.029683909	1	1	1	10.029683909	10.029683909
18404	9	1	2	404	1	1	12521.5791518	12505.5811248	1	1	1	1	1	8.29070389127	1	1	1	8.29070389127	8.29070389127
